sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
3433,891,1212,1516,1621,1754,1902,1992,1916,2271,2145, Ghazi
3434,911,1200,1506,1607,1736,1857,2028,1970,2246,2133, Ghazi
3435,938,1174,1482,1713,1793,1936,1992,1992,2403,2368, Ghazi
3436,938,1174,1482,1713,1793,1936,1992,1992,2403,2368, Ghazi
3437,897,1192,1550,1689,1783,1913,2052,1984,2481,2396, Ghazi
3438,926,1166,1522,1689,1783,1913,1978,1984,2481,2396, Ghazi
3439,915,1202,1550,1689,1783,1913,1976,1984,2481,2396, Ghazi
3440,942,1248,1560,1737,1841,1959,2046,1989,2426,2348, Ghazi
3441,969,1236,1546,1737,1841,1959,2052,1989,2426,2348, Ghazi
3442,882,1260,1576,1712,1922,2054,2114,2071,2435,2334, Ghazi
3443,871,1108,1408,1621,1754,1902,1908,1916,2271,2145, Ghazi
3444,969,1236,1546,1737,1841,1959,2052,1989,2426,2348, Ghazi
3445,897,1192,1550,1689,1783,1913,2052,1984,2481,2396, Ghazi
3446,969,1236,1546,1737,1841,1959,2052,1989,2426,2348, Ghazi
3447,897,1192,1550,1689,1783,1913,2052,1984,2481,2396, Ghazi
3448,897,1192,1550,1689,1783,1913,2052,1984,2481,2396, Ghazi
3449,917,1236,1528,1713,1793,1936,2020,1992,2403,2368, Ghazi
3450,915,1202,1550,1689,1783,1913,1976,1984,2481,2396, Ghazi
3451,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3452,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3453,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3454,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3455,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3456,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3457,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3458,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3459,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3460,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3461,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3462,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3463,623,815,601,1055,2736,3464,3554,3457,1531,831, Ghazi
3464,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3465,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3466,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3467,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3468,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3469,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3470,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3471,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3472,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3473,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3474,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3475,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3476,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3477,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3478,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3479,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3480,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
3481,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3482,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3483,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3484,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3485,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3486,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3487,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3488,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3489,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3490,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3491,569,709,453,910,2894,3648,3884,3774,1350,631, Ghazi
3492,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3493,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3494,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3495,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
3496,583,725,486,910,2894,3648,3884,3774,1350,631, Ghazi
3497,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3498,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3499,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3500,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3501,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3502,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3503,644,820,541,1003,2755,3379,3520,3442,1440,748, Ghazi
3504,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3505,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3506,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3507,605,750,504,1055,2736,3464,3732,3457,1531,831, Ghazi
3508,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3509,590,816,527,1009,2703,3386,3664,3391,1399,713, Ghazi
3510,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3511,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3512,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3513,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3514,607,773,526,1003,2755,3379,3662,3442,1440,748, Ghazi
3515,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3516,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
3517,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3518,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3519,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3520,623,755,524,898,2780,3592,3742,3628,1366,642, Ghazi
3521,638,753,496,898,2780,3592,3682,3628,1366,642, Ghazi
3522,611,747,470,910,2894,3648,3798,3774,1350,631, Ghazi
3523,589,742,460,977,2712,3447,3862,3475,1423,719, Ghazi
3524,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3525,646,764,523,1003,2755,3379,3672,3442,1440,748, Ghazi
3526,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3527,675,806,576,1009,2703,3386,3476,3391,1399,713, Ghazi
3528,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3529,594,755,498,898,2780,3592,3750,3628,1366,642, Ghazi
3530,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3531,601,747,489,1055,2736,3464,3732,3457,1531,831, Ghazi
3532,597,733,461,910,2894,3648,3848,3774,1350,631, Ghazi
3533,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3534,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3535,594,751,502,898,2780,3592,3708,3628,1366,642, Ghazi
3536,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3537,623,798,541,1009,2703,3386,3654,3391,1399,713, Ghazi
3538,669,886,661,1003,2755,3379,3392,3442,1440,748, Ghazi
3539,655,819,590,1009,2703,3386,3254,3391,1399,713, Ghazi
3540,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3541,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
3542,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
3543,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3544,430,651,415,833,2904,3921,4040,4106,1386,669, Ghazi
3545,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3546,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
3547,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
3548,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
3549,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3550,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
3551,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3552,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3553,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
3554,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3555,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
3556,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3557,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
3558,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3559,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3560,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3561,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
3562,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
3563,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
3564,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
3565,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
3566,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
3567,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3568,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
3569,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3570,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
3571,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3572,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
3573,432,611,404,810,2987,4148,4340,4211,1426,651, Ghazi
3574,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3575,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3576,394,607,420,748,2946,4091,4232,4227,1406,665, Ghazi
3577,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3578,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
3579,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
3580,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
3581,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
3582,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
3583,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
3584,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
3585,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
3586,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
3587,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
3588,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
3589,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3590,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
3591,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
3592,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3593,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
3594,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
3595,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
3596,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
3597,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
3598,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
3599,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
3600,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
3601,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3602,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3603,340,613,348,807,3159,4029,4312,3935,1507,736, Johar
3604,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3605,252,592,373,882,3194,4117,4352,4102,1512,731, Johar
3606,316,630,396,982,3180,3944,4220,4196,1526,761, Johar
3607,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3608,344,653,567,950,3045,3842,4184,4014,1608,906, Johar
3609,252,592,373,882,3194,4117,4352,4102,1512,731, Johar
3610,340,613,348,807,3159,4029,4312,3935,1507,736, Johar
3611,462,764,496,1420,2881,3530,3905,3548,1874,1323, Johar
3612,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3613,278,575,348,882,3194,4117,4320,4102,1512,731, Johar
3614,370,704,555,1420,2881,3530,3853,3548,1874,1323, Johar
3615,321,594,336,807,3159,4029,4108,3935,1507,736, Johar
3616,719,935,1064,1419,2968,3662,3828,3492,2006,1394, Johar
3617,550,885,714,1419,2968,3662,3982,3492,2006,1394, Johar
3618,330,613,315,882,3194,4117,4348,4102,1512,731, Johar
3619,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3620,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3621,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3622,462,764,496,1420,2881,3530,3905,3548,1874,1323, Johar
3623,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3624,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3625,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3626,340,613,348,807,3159,4029,4312,3935,1507,736, Johar
3627,330,613,315,882,3194,4117,4348,4102,1512,731, Johar
3628,315,621,401,819,3084,4108,4119,4034,1477,725, Johar
3629,719,935,1064,1419,2968,3662,3828,3492,2006,1394, Johar
3630,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3631,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3632,370,704,555,1420,2881,3530,3853,3548,1874,1323, Johar
3633,304,718,432,947,3061,3891,3959,3986,1563,766, Johar
3634,370,704,555,1420,2881,3530,3853,3548,1874,1323, Johar
3635,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3636,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3637,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3638,385,699,526,877,3022,4068,4392,4304,1581,892, Johar
3639,550,885,714,1419,2968,3662,3982,3492,2006,1394, Johar
3640,252,592,373,882,3194,4117,4352,4102,1512,731, Johar
3641,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3642,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3643,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3644,316,630,396,982,3180,3944,4220,4196,1526,761, Johar
3645,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3646,321,594,336,807,3159,4029,4108,3935,1507,736, Johar
3647,550,885,714,1419,2968,3662,3982,3492,2006,1394, Johar
3648,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3649,385,699,526,877,3022,4068,4392,4304,1581,892, Johar
3650,462,764,496,1420,2881,3530,3905,3548,1874,1323, Johar
3651,469,753,885,1284,3019,3800,3990,3661,2002,1353, Johar
3652,370,704,555,1420,2881,3530,3853,3548,1874,1323, Johar
3653,469,753,885,1284,3019,3800,3990,3661,2002,1353, Johar
3654,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3655,370,704,555,1420,2881,3530,3853,3548,1874,1323, Johar
3656,304,671,401,947,3061,3891,3870,3986,1563,766, Johar
3657,334,631,610,1396,2921,3474,3968,3763,1811,1321, Johar
3658,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3659,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3660,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3661,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3662,252,592,373,882,3194,4117,4352,4102,1512,731, Johar
3663,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3664,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3665,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3666,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3667,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3668,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3669,301,581,367,807,3159,4029,4259,3935,1507,736, Johar
3670,288,558,367,807,3159,4029,4276,3935,1507,736, Johar
3671,340,613,348,807,3159,4029,4312,3935,1507,736, Johar
3672,288,622,384,950,3045,3842,4074,4014,1608,906, Johar
3673,340,613,348,807,3159,4029,4312,3935,1507,736, Johar
3674,719,935,1064,1419,2968,3662,3828,3492,2006,1394, Johar
3675,719,935,1064,1419,2968,3662,3828,3492,2006,1394, Johar
3676,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3677,385,699,526,877,3022,4068,4392,4304,1581,892, Johar
3678,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3679,364,655,397,982,3180,3944,4037,4196,1526,761, Johar
3680,344,653,567,950,3045,3842,4184,4014,1608,906, Johar
3681,252,592,373,882,3194,4117,4352,4102,1512,731, Johar
3682,321,594,336,807,3159,4029,4108,3935,1507,736, Johar
3683,550,885,714,1419,2968,3662,3982,3492,2006,1394, Johar
3684,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3685,462,764,496,1420,2881,3530,3905,3548,1874,1323, Johar
3686,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3687,594,830,736,950,3045,3842,4116,4014,1608,906, Johar
3688,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3689,298,576,427,877,3022,4068,4283,4304,1581,892, Johar
3690,352,616,415,950,3045,3842,4156,4014,1608,906, Johar
3691,834,910,671,1066,2947,3852,4000,4008,1461,746, Johar
3692,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3693,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3694,822,910,692,1056,2929,3761,3958,3896,1492,725, Johar
3695,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3696,781,920,684,1066,2947,3852,3786,4008,1461,746, Johar
3697,822,962,679,1134,2909,3560,3686,3679,1439,731, Johar
3698,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3699,797,959,719,1103,2881,3617,3836,3733,1534,819, Johar
3700,781,920,684,1066,2947,3852,3786,4008,1461,746, Johar
3701,822,910,692,1056,2929,3761,3958,3896,1492,725, Johar
3702,856,926,720,1412,2824,3506,3806,3611,1793,1247, Johar
3703,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3704,840,942,680,1066,2947,3852,3924,4008,1461,746, Johar
3705,873,948,760,1412,2824,3506,3750,3611,1793,1247, Johar
3706,800,922,682,1056,2929,3761,3770,3896,1492,725, Johar
3707,938,1096,987,1403,2790,3535,3584,3656,1923,1382, Johar
3708,879,961,764,1403,2790,3535,3770,3656,1923,1382, Johar
3709,834,910,671,1066,2947,3852,4000,4008,1461,746, Johar
3710,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3711,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3712,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3713,856,926,720,1412,2824,3506,3806,3611,1793,1247, Johar
3714,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3715,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3716,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3717,822,910,692,1056,2929,3761,3958,3896,1492,725, Johar
3718,834,910,671,1066,2947,3852,4000,4008,1461,746, Johar
3719,809,942,704,1071,2764,3709,3658,3839,1458,733, Johar
3720,938,1096,987,1403,2790,3535,3584,3656,1923,1382, Johar
3721,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3722,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3723,873,948,760,1412,2824,3506,3750,3611,1793,1247, Johar
3724,802,944,699,1146,2755,3531,3464,3636,1449,738, Johar
3725,873,948,760,1412,2824,3506,3750,3611,1793,1247, Johar
3726,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3727,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3728,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3729,866,957,780,1073,2860,3772,3880,3903,1542,815, Johar
3730,879,961,764,1403,2790,3535,3770,3656,1923,1382, Johar
3731,781,920,684,1066,2947,3852,3786,4008,1461,746, Johar
3732,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3733,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3734,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3735,822,962,679,1134,2909,3560,3686,3679,1439,731, Johar
3736,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3737,800,922,682,1056,2929,3761,3770,3896,1492,725, Johar
3738,879,961,764,1403,2790,3535,3770,3656,1923,1382, Johar
3739,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3740,866,957,780,1073,2860,3772,3880,3903,1542,815, Johar
3741,856,926,720,1412,2824,3506,3806,3611,1793,1247, Johar
3742,904,1074,1009,1339,2774,3512,3762,3659,1975,1360, Johar
3743,873,948,760,1412,2824,3506,3750,3611,1793,1247, Johar
3744,904,1074,1009,1339,2774,3512,3762,3659,1975,1360, Johar
3745,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3746,873,948,760,1412,2824,3506,3750,3611,1793,1247, Johar
3747,777,957,680,1146,2755,3531,3494,3636,1449,738, Johar
3748,841,962,783,1378,2837,3460,3796,3537,1779,1150, Johar
3749,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3750,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3751,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3752,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3753,781,920,684,1066,2947,3852,3786,4008,1461,746, Johar
3754,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3755,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3756,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3757,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3758,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3759,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3760,816,937,670,1056,2929,3761,3802,3896,1492,725, Johar
3761,804,979,702,1056,2929,3761,3924,3896,1492,725, Johar
3762,822,910,692,1056,2929,3761,3958,3896,1492,725, Johar
3763,791,926,664,1103,2881,3617,3672,3733,1534,819, Johar
3764,822,910,692,1056,2929,3761,3958,3896,1492,725, Johar
3765,938,1096,987,1403,2790,3535,3584,3656,1923,1382, Johar
3766,938,1096,987,1403,2790,3535,3584,3656,1923,1382, Johar
3767,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3768,866,957,780,1073,2860,3772,3880,3903,1542,815, Johar
3769,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3770,810,957,733,1134,2909,3560,3636,3679,1439,731, Johar
3771,797,959,719,1103,2881,3617,3836,3733,1534,819, Johar
3772,781,920,684,1066,2947,3852,3786,4008,1461,746, Johar
3773,800,922,682,1056,2929,3761,3770,3896,1492,725, Johar
3774,879,961,764,1403,2790,3535,3770,3656,1923,1382, Johar
3775,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3776,856,926,720,1412,2824,3506,3806,3611,1793,1247, Johar
3777,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3778,857,1038,829,1103,2881,3617,3830,3733,1534,819, Johar
3779,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3780,778,905,692,1073,2860,3772,3764,3903,1542,815, Johar
3781,805,907,678,1103,2881,3617,3664,3733,1534,819, Johar
3782,286,512,279,746,3089,4611,4748,4672,1462,795, Johar
3783,326,524,332,683,3175,4621,4992,4721,1419,720, Johar
3784,286,493,276,820,3063,4477,4620,4621,1592,859, Johar
3785,288,505,294,820,3063,4477,4581,4621,1592,859, Johar
3786,336,573,299,746,3089,4611,5008,4672,1462,795, Johar
3787,294,524,321,718,2918,4212,4524,4416,1438,746, Johar
3788,283,505,266,683,3175,4621,4700,4721,1419,720, Johar
3789,275,460,243,629,2831,3969,4368,4127,1298,637, Johar
3790,294,524,321,718,2918,4212,4524,4416,1438,746, Johar
3791,398,583,433,820,3063,4477,4891,4621,1592,859, Johar
3792,283,505,266,683,3175,4621,4700,4721,1419,720, Johar
3793,336,573,299,746,3089,4611,5008,4672,1462,795, Johar
3794,288,505,471,1144,3021,4033,4809,4093,1893,1340, Johar
3795,288,505,294,820,3063,4477,4581,4621,1592,859, Johar
3796,293,517,273,683,3175,4621,4852,4721,1419,720, Johar
3797,344,501,451,1144,3021,4033,4772,4093,1893,1340, Johar
3798,280,505,310,746,3089,4611,4632,4672,1462,795, Johar
