sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
11269,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11270,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11271,566,752,706,909,2201,2921,2875,2971,1390,891, sehar
11272,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11273,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11274,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11275,530,704,695,897,2367,3201,3106,3255,1395,879, sehar
11276,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11277,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11278,859,1066,1258,1288,1589,1711,1884,1780,1975,1876, sehar
11279,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11280,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11281,611,782,791,946,2110,2712,2721,2864,1475,1020, sehar
11282,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11283,750,961,1058,1253,1583,1852,1858,1875,1935,1759, sehar
11284,719,874,962,1075,1333,1395,1580,1526,1710,1667, sehar
11285,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11286,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11287,682,851,957,1109,1581,1764,1570,1831,1691,1453, sehar
11288,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11289,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11290,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11291,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11292,548,690,641,864,2249,3051,3024,3188,1371,870, sehar
11293,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11294,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11295,561,724,697,814,2183,2776,2862,2987,1377,887, sehar
11296,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11297,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11298,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11299,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11300,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11301,776,957,1148,1253,1583,1852,1815,1875,1935,1759, sehar
11302,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11303,786,990,1176,1253,1583,1852,1954,1875,1935,1759, sehar
11304,846,1104,1324,1288,1589,1711,1918,1780,1975,1876, sehar
11305,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11306,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11307,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11308,682,851,957,1109,1581,1764,1570,1831,1691,1453, sehar
11309,548,690,641,864,2249,3051,3024,3188,1371,870, sehar
11310,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11311,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11312,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11313,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11314,530,704,695,897,2367,3201,3106,3255,1395,879, sehar
11315,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11316,682,851,957,1109,1581,1764,1570,1831,1691,1453, sehar
11317,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11318,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11319,550,662,656,814,2183,2776,2889,2987,1377,887, sehar
11320,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11321,548,690,641,864,2249,3051,3024,3188,1371,870, sehar
11322,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11323,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11324,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11325,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11326,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11327,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11328,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11329,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11330,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11331,776,957,1148,1253,1583,1852,1815,1875,1935,1759, sehar
11332,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11333,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11334,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11335,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11336,682,851,957,1109,1581,1764,1570,1831,1691,1453, sehar
11337,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11338,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11339,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11340,776,957,1148,1253,1583,1852,1815,1875,1935,1759, sehar
11341,667,849,951,1075,1333,1395,1514,1526,1710,1667, sehar
11342,465,645,601,756,2270,3099,3045,3158,1272,725, sehar
11343,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11344,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11345,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11346,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11347,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11348,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11349,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11350,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11351,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11352,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11353,846,1104,1324,1288,1589,1711,1918,1780,1975,1876, sehar
11354,550,662,656,814,2183,2776,2889,2987,1377,887, sehar
11355,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11356,550,662,656,814,2183,2776,2889,2987,1377,887, sehar
11357,719,874,962,1075,1333,1395,1580,1526,1710,1667, sehar
11358,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11359,859,1066,1258,1288,1589,1711,1884,1780,1975,1876, sehar
11360,465,645,601,756,2270,3099,3045,3158,1272,725, sehar
11361,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11362,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11363,859,1066,1258,1288,1589,1711,1884,1780,1975,1876, sehar
11364,611,782,791,946,2110,2712,2721,2864,1475,1020, sehar
11365,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11366,786,990,1176,1253,1583,1852,1954,1875,1935,1759, sehar
11367,705,841,904,1122,1561,1763,1528,1816,1631,1414, sehar
11368,548,690,641,864,2249,3051,3024,3188,1371,870, sehar
11369,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11370,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11371,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11372,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11373,750,961,1058,1253,1583,1852,1858,1875,1935,1759, sehar
11374,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11375,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11376,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11377,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11378,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11379,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11380,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11381,608,750,719,946,2110,2712,2724,2864,1475,1020, sehar
11382,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11383,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11384,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11385,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11386,705,841,904,1122,1561,1763,1528,1816,1631,1414, sehar
11387,776,957,1148,1253,1583,1852,1815,1875,1935,1759, sehar
11388,846,1104,1324,1288,1589,1711,1918,1780,1975,1876, sehar
11389,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11390,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11391,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11392,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11393,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11394,719,874,962,1075,1333,1395,1580,1526,1710,1667, sehar
11395,750,961,1058,1253,1583,1852,1858,1875,1935,1759, sehar
11396,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11397,548,690,641,864,2249,3051,3024,3188,1371,870, sehar
11398,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11399,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11400,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11401,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11402,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11403,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11404,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11405,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11406,776,915,1024,1288,1589,1711,1642,1780,1975,1876, sehar
11407,530,704,695,897,2367,3201,3106,3255,1395,879, sehar
11408,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11409,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11410,611,782,791,946,2110,2712,2721,2864,1475,1020, sehar
11411,611,782,791,946,2110,2712,2721,2864,1475,1020, sehar
11412,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11413,530,704,695,897,2367,3201,3106,3255,1395,879, sehar
11414,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11415,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11416,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11417,719,874,962,1075,1333,1395,1580,1526,1710,1667, sehar
11418,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11419,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11420,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11421,859,1066,1258,1288,1589,1711,1884,1780,1975,1876, sehar
11422,742,890,1013,1253,1583,1852,1604,1875,1935,1759, sehar
11423,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11424,539,720,706,909,2201,2921,2888,2971,1390,891, sehar
11425,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11426,846,1104,1324,1288,1589,1711,1918,1780,1975,1876, sehar
11427,776,915,1024,1288,1589,1711,1642,1780,1975,1876, sehar
11428,727,886,988,1122,1736,2004,1982,2124,1575,1323, sehar
11429,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11430,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11431,608,750,719,946,2110,2712,2724,2864,1475,1020, sehar
11432,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11433,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11434,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11435,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11436,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11437,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11438,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11439,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11440,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11441,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11442,741,871,962,1109,1581,1764,2066,1831,1691,1453, sehar
11443,786,990,1176,1253,1583,1852,1954,1875,1935,1759, sehar
11444,550,662,656,814,2183,2776,2889,2987,1377,887, sehar
11445,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11446,713,908,973,1122,1736,2004,1946,2124,1575,1323, sehar
11447,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11448,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11449,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11450,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11451,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11452,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11453,719,895,940,1122,1736,2004,2250,2124,1575,1323, sehar
11454,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11455,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11456,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11457,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11458,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11459,783,944,1112,1218,1434,1579,1656,1693,1896,1842, sehar
11460,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11461,776,915,1024,1288,1589,1711,1642,1780,1975,1876, sehar
11462,742,954,1100,1218,1434,1579,1678,1693,1896,1842, sehar
11463,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11464,776,957,1148,1253,1583,1852,1815,1875,1935,1759, sehar
11465,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11466,719,874,962,1075,1333,1395,1580,1526,1710,1667, sehar
11467,705,841,904,1122,1561,1763,1528,1816,1631,1414, sehar
11468,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11469,703,846,927,1098,1487,1710,1557,1711,1653,1516, sehar
11470,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11471,776,915,1024,1288,1589,1711,1642,1780,1975,1876, sehar
11472,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11473,566,752,706,909,2201,2921,2875,2971,1390,891, sehar
11474,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11475,542,701,695,864,2249,3051,3096,3188,1371,870, sehar
11476,767,897,1010,1075,1333,1395,1704,1526,1710,1667, sehar
11477,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11478,786,990,1176,1253,1583,1852,1954,1875,1935,1759, sehar
11479,672,836,919,1098,1487,1710,1502,1711,1653,1516, sehar
11480,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11481,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11482,678,843,901,1122,1561,1763,1570,1816,1631,1414, sehar
11483,732,841,936,1125,1320,1538,1558,1584,1764,1689, sehar
11484,566,752,706,909,2201,2921,2875,2971,1390,891, sehar
11485,748,891,1014,1122,1561,1763,1976,1816,1631,1414, sehar
11486,719,882,954,1098,1487,1710,1854,1711,1653,1516, sehar
11487,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11488,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11489,677,857,891,909,1916,2377,2343,2594,1629,1260, sehar
11490,859,1066,1258,1288,1589,1711,1884,1780,1975,1876, sehar
11491,465,645,601,756,2270,3099,3045,3158,1272,725, sehar
11492,465,645,601,756,2270,3099,3045,3158,1272,725, sehar
11493,566,752,706,909,2201,2921,2875,2971,1390,891, sehar
11494,709,930,1028,1122,1561,1763,1908,1816,1631,1414, sehar
11495,621,815,836,909,1916,2377,2489,2594,1629,1260, sehar
11496,757,872,976,1075,1333,1395,1634,1526,1710,1667, sehar
11497,786,966,1116,1288,1589,1711,1772,1780,1975,1876, sehar
11498,725,908,963,1098,1487,1710,1859,1711,1653,1516, sehar
11499,709,915,1004,1125,1320,1538,1580,1584,1764,1689, sehar
11500,714,860,927,1122,1736,2004,1572,2124,1575,1323, sehar
11501,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11502,763,1044,1028,1275,1951,2223,2302,2354,1834,1367, sehar
11503,794,1040,1070,1413,2127,2372,2414,2480,2043,1592, sehar
11504,763,1044,1028,1275,1951,2223,2302,2354,1834,1367, sehar
11505,669,893,904,1208,2005,2286,2292,2472,1614,1090, sehar
11506,694,946,902,1228,1969,2237,2278,2421,1638,1135, sehar
11507,713,976,883,1260,2105,2377,2446,2550,1809,1256, sehar
11508,731,988,975,1276,2127,2371,2452,2500,1857,1337, sehar
11509,698,950,878,1276,2127,2371,2454,2500,1857,1337, sehar
11510,713,976,883,1260,2105,2377,2446,2550,1809,1256, sehar
11511,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11512,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11513,742,987,944,1264,1996,2248,2374,2387,1701,1179, sehar
11514,685,932,919,1208,2005,2286,2420,2472,1614,1090, sehar
11515,830,1126,1124,1413,2127,2372,2388,2480,2043,1592, sehar
11516,726,974,999,1275,1951,2223,2344,2354,1834,1367, sehar
11517,794,1040,1070,1413,2127,2372,2414,2480,2043,1592, sehar
11518,692,926,902,1224,1997,2330,2358,2487,1634,1094, sehar
11519,805,1076,1034,1386,2143,2377,2370,2448,2014,1530, sehar
11520,790,1076,1070,1413,2127,2372,2424,2480,2043,1592, sehar
11521,727,965,938,1250,2036,2287,2424,2459,1645,1122, sehar
11522,738,1005,968,1260,2105,2377,2428,2550,1809,1256, sehar
11523,717,963,929,1251,2098,2417,2468,2534,1798,1231, sehar
11524,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11525,692,926,902,1224,1997,2330,2358,2487,1634,1094, sehar
11526,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11527,748,1004,965,1296,2093,2351,2384,2452,1943,1439, sehar
11528,857,1176,1190,1413,2127,2372,2416,2480,2043,1592, sehar
11529,715,952,916,1251,2098,2417,2456,2534,1798,1231, sehar
11530,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11531,752,982,965,1264,1996,2248,2326,2387,1701,1179, sehar
11532,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11533,772,1044,1011,1409,2114,2374,2348,2446,2032,1591, sehar
11534,709,941,902,1251,2095,2346,2364,2483,1890,1371, sehar
11535,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11536,758,1018,954,1281,2100,2324,2316,2446,1862,1333, sehar
11537,698,950,878,1276,2127,2371,2454,2500,1857,1337, sehar
11538,789,1028,1006,1409,2114,2374,2374,2446,2032,1591, sehar
11539,741,995,954,1251,2095,2346,2346,2483,1890,1371, sehar
11540,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11541,789,1028,1006,1409,2114,2374,2374,2446,2032,1591, sehar
11542,669,893,904,1208,2005,2286,2292,2472,1614,1090, sehar
11543,780,1060,1007,1386,2143,2377,2404,2448,2014,1530, sehar
11544,805,1076,1034,1386,2143,2377,2370,2448,2014,1530, sehar
11545,694,946,902,1228,1969,2237,2278,2421,1638,1135, sehar
11546,780,1060,1007,1386,2143,2377,2404,2448,2014,1530, sehar
11547,713,938,897,1260,2105,2377,2454,2550,1809,1256, sehar
11548,717,976,943,1251,2098,2417,2518,2534,1798,1231, sehar
11549,723,954,942,1250,2036,2287,2388,2459,1645,1122, sehar
11550,790,1076,1070,1413,2127,2372,2424,2480,2043,1592, sehar
11551,818,1130,1128,1409,2114,2374,2382,2446,2032,1591, sehar
11552,700,956,893,1296,2093,2351,2388,2452,1943,1439, sehar
11553,829,1108,1110,1409,2114,2374,2364,2446,2032,1591, sehar
11554,830,1126,1124,1413,2127,2372,2388,2480,2043,1592, sehar
11555,713,938,897,1260,2105,2377,2454,2550,1809,1256, sehar
11556,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11557,758,1018,954,1281,2100,2324,2316,2446,1862,1333, sehar
11558,698,950,878,1276,2127,2371,2454,2500,1857,1337, sehar
11559,669,893,904,1208,2005,2286,2292,2472,1614,1090, sehar
11560,758,1018,954,1281,2100,2324,2316,2446,1862,1333, sehar
11561,805,1076,1034,1386,2143,2377,2370,2448,2014,1530, sehar
11562,704,956,868,1251,2098,2417,2468,2534,1798,1231, sehar
11563,742,998,948,1281,2100,2324,2388,2446,1862,1333, sehar
11564,692,926,902,1224,1997,2330,2358,2487,1634,1094, sehar
11565,738,1005,968,1260,2105,2377,2428,2550,1809,1256, sehar
11566,698,950,878,1276,2127,2371,2454,2500,1857,1337, sehar
11567,738,1005,968,1260,2105,2377,2428,2550,1809,1256, sehar
11568,700,956,893,1296,2093,2351,2388,2452,1943,1439, sehar
11569,705,923,910,1228,1969,2237,2248,2421,1638,1135, sehar
11570,715,952,916,1251,2098,2417,2456,2534,1798,1231, sehar
11571,669,893,904,1208,2005,2286,2292,2472,1614,1090, sehar
11572,789,1028,1006,1409,2114,2374,2374,2446,2032,1591, sehar
11573,789,1028,1006,1409,2114,2374,2374,2446,2032,1591, sehar
11574,790,1076,1070,1413,2127,2372,2424,2480,2043,1592, sehar
11575,780,1060,1007,1386,2143,2377,2404,2448,2014,1530, sehar
11576,723,954,942,1250,2036,2287,2388,2459,1645,1122, sehar
11577,722,972,901,1281,2100,2324,2354,2446,1862,1333, sehar
11578,763,1044,1028,1275,1951,2223,2302,2354,1834,1367, sehar
11579,741,995,954,1251,2095,2346,2346,2483,1890,1371, sehar
11580,715,952,916,1251,2098,2417,2456,2534,1798,1231, sehar
11581,818,1130,1128,1409,2114,2374,2382,2446,2032,1591, sehar
11582,731,988,975,1276,2127,2371,2452,2500,1857,1337, sehar
11583,751,1011,953,1251,2095,2346,2398,2483,1890,1371, sehar
11584,731,988,975,1276,2127,2371,2452,2500,1857,1337, sehar
11585,780,1060,1007,1386,2143,2377,2404,2448,2014,1530, sehar
11586,698,950,878,1276,2127,2371,2454,2500,1857,1337, sehar
11587,731,988,975,1276,2127,2371,2452,2500,1857,1337, sehar
11588,728,989,921,1260,2105,2377,2420,2550,1809,1256, sehar
11589,763,1044,1028,1275,1951,2223,2302,2354,1834,1367, sehar
11590,818,1130,1128,1409,2114,2374,2382,2446,2032,1591, sehar
11591,698,945,907,1251,2095,2346,2342,2483,1890,1371, sehar
11592,718,947,902,1197,1930,2212,2294,2354,1579,1091, sehar
11593,763,1044,1028,1275,1951,2223,2302,2354,1834,1367, sehar
11594,741,995,954,1251,2095,2346,2346,2483,1890,1371, sehar
11595,805,1076,1034,1386,2143,2377,2370,2448,2014,1530, sehar
11596,751,1011,953,1251,2095,2346,2398,2483,1890,1371, sehar
11597,728,989,921,1260,2105,2377,2420,2550,1809,1256, sehar
11598,748,1004,965,1296,2093,2351,2384,2452,1943,1439, sehar
11599,766,1036,977,1281,2100,2324,2346,2446,1862,1333, sehar
11600,751,1011,953,1251,2095,2346,2398,2483,1890,1371, sehar
11601,805,1076,1034,1386,2143,2377,2370,2448,2014,1530, sehar
11602,715,952,916,1251,2098,2417,2456,2534,1798,1231, sehar
